chunk_id,source,title,field,text
StatPearls_4203_0,StatPearls,Meige Syndrome -- Prognosis,clinical_guideline,"Meige Syndrome -- Prognosis. With the proper care and support, many patients with Meige syndrome can achieve an acceptable quality of life despite the chronic nature of their condition. Multidisciplinary treatments, such as medical therapy, botulinum toxin injections, physical therapy, and supportive interventions, might help reduce symptoms, improve functional results, and enhance overall well-being."
StatPearls_4204_0,StatPearls,Simvastatin -- Adverse Effects,clinical_guideline,"Simvastatin -- Adverse Effects. Drug concentrations, and consequently, incidence and severity of adverse effects, can become significantly increased when coadministered with CYP3A4 inhibitors. Concomitant medications administered with simvastatin should have an assessment performed for potential drug interactions to minimize the risk of adverse effects. Patients are commonly advised to stop eating grapefruits or drinking grapefruit juice while on statin therapy. However, more recent research has shown this risk can be minimized by spacing the consumption of grapefruit and statin dosing. [7]"
StatPearls_4205_0,StatPearls,Incisional Hernia -- Differential Diagnosis,clinical_guideline,Incisional Hernia -- Differential Diagnosis. Cancer Cyst Lipoma Wound infection Rectus diastasis
StatPearls_4206_0,StatPearls,Lead Encephalopathy -- Evaluation,clinical_guideline,"Lead Encephalopathy -- Evaluation. Important laboratory studies to obtain include a whole blood lead level, which is markedly elevated, as well as a complete blood count (CBC). A CBC shows anemia, usually microcytic, but also possibly hemolytic in acute high-magnitude intoxication and may have basophilic stippling. A comprehensive metabolic panel is also of benefit and may show mild prerenal azotemia or transaminitis in the setting of acute intoxication. [12] Brain imaging studies are used in lead encephalopathy, with either computed tomography or magnetic resonance imaging being appropriate. These often demonstrate diffuse cerebral edema but may also demonstrate focal edema or collapse of the fourth ventricle and resultant hydrocephalus."
StatPearls_4207_0,StatPearls,Portal Vein Thrombosis -- Etiology,clinical_guideline,"Portal Vein Thrombosis -- Etiology. Intra-abdominal inflammatory conditions leading to vascular endothelial injury can cause PVT. These include pancreatitis, cholangitis, appendicitis, and liver abscesses. Local injury to the portal venous axis following splenectomy, laparoscopic colectomy, or abdominal trauma with the above acquired or inherited pro-thrombotic conditions can lead to PVT."
StatPearls_4208_0,StatPearls,Sodium Polystyrene Sulfonate -- Monitoring,clinical_guideline,"Sodium Polystyrene Sulfonate -- Monitoring. Since SPS is not selective for potassium ions, other electrolyte imbalances may occur while using SPS in hyperkalemic patients. Patients should be monitored carefully for the signs and symptoms of other electrolyte abnormalities such as hypokalemia,  hypomagnesemia, and hypocalcemia. Hypokalemia may be associated with cardiac arrhythmias and severe muscle weakness. Hypokalemia may be evident as prolongation of the QT interval, T-wave inversions, prominent U waves (an extra upward wave after the T-wave) in Electrocardiogram (ECG). Some patients may present with significant symptoms of rebound hyperkalemia, which may be evident in ECG as a tall peaked T wave. Hypomagnesemia can present with muscle weakness and potentiate hypokalemia"
StatPearls_4208_1,StatPearls,Sodium Polystyrene Sulfonate -- Monitoring,clinical_guideline,". Hypomagnesemia can present with muscle weakness and potentiate hypokalemia. Hypocalcemia presents with tremors, muscle weakness, tetany, and rarely, seizures."
StatPearls_4209_0,StatPearls,Leflunomide -- Enhancing Healthcare Team Outcomes,clinical_guideline,"Leflunomide -- Enhancing Healthcare Team Outcomes. Leflunomide is an FDA-approved medication indicated for the treatment of rheumatoid arthritis. Managing the treatment of patients prescribed leflunomide requires excellent communication between the patient and professional healthcare providers. These providers need to function as an interprofessional team to include a primary care physician, a rheumatologist, a nurse, and a pharmacist. The primary care physicians and rheumatologists necessitate excellent patient rapport, so the patient fully understands the importance of medication compliance and education on the treatment and illness. It is vital to be engaged in the patient's care, so relapses, remissions, and disability do not occur long term."
StatPearls_4210_0,StatPearls,Kearns-Sayre Syndrome -- History and Physical -- Pigmentary Retinopathy,clinical_guideline,"Kearns-Sayre Syndrome -- History and Physical -- Pigmentary Retinopathy. The pattern of retinal involvement and electrophysiologic tests can assist differentiate between them apart. Pigmentary retinopathy initially involves the posterior fundus (e.g., peripapillary zone), whereas retinitis pigmentosa initially affects the peripheral and mid-peripheral retina. Furthermore, in pigmentary retinopathy, there is a diffuse depigmentation of the retinal pigment epithelium with a characteristic mottled “salt-and-pepper” pattern of pigment clumping, in contrast to “Bone spicule” pigment formation in retinitis pigmentosa. Distinctive ancillary findings in retinitis pigmentosa are pallor of the optic disc, attenuation of retinal vessels, visual field defects, and posterior cataract."
StatPearls_4211_0,StatPearls,HLA-B27 Syndromes -- Treatment / Management,clinical_guideline,"HLA-B27 Syndromes -- Treatment / Management. The HLA-B27 syndromes receive treatment with similar categories of drugs, but the first-line therapies and protocols are varied for each of them."
StatPearls_4212_0,StatPearls,Platypnea -- Pearls and Other Issues,clinical_guideline,Platypnea -- Pearls and Other Issues. The most important points to remember about POS diagnosis and management are the following: POS is a rare condition usually resulting from significant intracardiac or extracardiac right-to-left shunting. Measuring oxygen saturation in different positions should be performed any time POS is reported. Treatment of POS focuses on managing the underlying cause. Early referral to specialists is essential in optimizing diagnostic tools and management strategies. Preventive measures include actions that help prevent or treat the underlying causes of POS. Prompt detection and intervention improve outcomes in patients with POS.
StatPearls_4213_0,StatPearls,Foot Drop -- Etiology -- Iatrogenic Factors,clinical_guideline,"Foot Drop -- Etiology -- Iatrogenic Factors. Several iatrogenic factors can contribute to the development of foot drop, including: Surgical procedures, particularly when patients are placed in the lithotomy position Prolonged bed rest Protracted positioning in anesthesia Improper splinting Use of pneumatic compression devices [8]"
StatPearls_4214_0,StatPearls,Adverse Drug Reactions -- Clinical Significance -- Stevens-Johnson Syndrome/Toxic Epidermal Necrolysis,clinical_guideline,"Adverse Drug Reactions -- Clinical Significance -- Stevens-Johnson Syndrome/Toxic Epidermal Necrolysis. SJS and TEN are severe ADRs and should be managed in a tertiary care facility that can treat burns patients. [53] [54] These reactions are characterized by widespread detachment of skin, a high risk for fluid and electrolyte imbalances, sepsis, organ dysfunction, and death. Depending on the extent of the disease, organ involvement, the patient's age, and other comorbidities, the mortality rate is about 10% to 50%. [55] [56] In addition to stopping the offending agent, management should focus on supportive care and preventing short- and long-term complications. The patient will need wound care, fluid management, pain control, and management of other complications such as sepsis"
